branch,target_nm,radius_nm,environment_charge_e,effective_enclosed_charge_e,water_charge_e,ion_charge_e,ligand_charge_e
probe_3p0nm,3.000000,0.650000,-1.074069941,-0.074069941,-0.618624396,-0.455445545,0.000000000
probe_3p0nm,3.000000,0.670000,-1.211359762,-0.211359762,-0.726211248,-0.485148515,0.000000000
probe_3p0nm,3.000000,0.690000,-1.069781465,-0.069781465,-0.564830970,-0.504950495,0.000000000
probe_3p0nm,3.000000,0.710000,-1.640966059,-0.640966059,-1.116213584,-0.524752475,0.000000000
probe_3p0nm,3.000000,0.730000,-1.929735168,-0.929735168,-1.385180713,-0.544554455,0.000000000
probe_3p0nm,3.000000,0.750000,-1.405249267,-0.405249267,-0.860694812,-0.544554455,0.000000000
probe_3p0nm,3.000000,0.770000,-0.450045406,0.549954594,0.114311030,-0.564356436,0.000000000
probe_3p0nm,3.000000,0.790000,-0.489649366,0.510350634,0.114311030,-0.603960396,0.000000000
probe_3p0nm,3.000000,0.810000,-0.865832792,0.134167208,-0.242070416,-0.623762376,0.000000000
probe_3p0nm,3.000000,0.830000,-0.912160931,0.087839069,-0.248794594,-0.663366337,0.000000000
probe_3p0nm,3.000000,0.850000,-0.858367505,0.141632495,-0.195001168,-0.663366337,0.000000000
probe_3p0nm,3.000000,0.870000,-1.140412436,-0.140412436,-0.457244119,-0.683168317,0.000000000
probe_3p0nm,3.000000,0.890000,-1.671622515,-0.671622515,-0.988454198,-0.683168317,0.000000000
probe_3p0nm,3.000000,0.910000,-1.409009010,-0.409009010,-0.706038713,-0.702970297,0.000000000
probe_3p0nm,3.000000,0.930000,-1.475880238,-0.475880238,-0.753107960,-0.722772277,0.000000000
probe_3p0nm,3.000000,0.950000,-1.462061327,-0.462061327,-0.719487069,-0.742574257,0.000000000
probe_3p0nm,3.000000,0.970000,-1.152008020,-0.152008020,-0.369829802,-0.782178218,0.000000000
probe_3p0nm,3.000000,0.990000,-0.640970475,0.359029525,0.141207743,-0.782178218,0.000000000
probe_3p0nm,3.000000,1.010000,-1.232327604,-0.232327604,-0.430347406,-0.801980198,0.000000000
probe_3p0nm,3.000000,1.030000,-0.620797941,0.379202059,0.161380277,-0.782178218,0.000000000
probe_3p0nm,3.000000,1.050000,-0.136657109,0.863342891,0.645521109,-0.782178218,0.000000000
probe_3p0nm,3.000000,1.070000,-0.643406178,0.356593822,0.188276990,-0.831683168,0.000000000
probe_3p0nm,3.000000,1.090000,-0.830942059,0.169057941,0.040345069,-0.871287129,0.000000000
probe_3p0nm,3.000000,1.110000,-1.156138317,-0.156138317,-0.235346238,-0.920792079,0.000000000
probe_3p0nm,3.000000,1.130000,-1.727322911,-0.727322911,-0.786728851,-0.940594059,0.000000000
probe_3p0nm,3.000000,1.150000,-1.283156594,-0.283156594,-0.322760554,-0.960396040,0.000000000
probe_3p0nm,3.000000,1.170000,-1.215173703,-0.215173703,-0.215173703,-1.000000000,0.000000000
probe_3p0nm,3.000000,1.190000,-0.898025663,0.101974337,0.161380277,-1.059405941,0.000000000
probe_3p0nm,3.000000,1.210000,-1.081643624,-0.081643624,0.047069248,-1.128712871,0.000000000
probe_3p0nm,3.000000,1.230000,-1.259278515,-0.259278515,-0.100862673,-1.158415842,0.000000000
probe_3p0nm,3.000000,1.250000,-1.025626871,-0.025626871,0.221897881,-1.247524752,0.000000000
probe_3p0nm,3.000000,1.270000,-0.873035921,0.126964079,0.443795762,-1.316831683,0.000000000
probe_3p0nm,3.000000,1.290000,-0.690742000,0.309258000,0.665693644,-1.356435644,0.000000000
probe_3p0nm,3.000000,1.310000,0.086826970,1.086826970,1.492767564,-1.405940594,0.000000000
probe_3p0nm,3.000000,1.330000,-1.341875624,-0.341875624,0.073965960,-1.415841584,0.000000000
probe_3p0nm,3.000000,1.350000,-1.337216594,-0.337216594,0.147931921,-1.485148515,0.000000000
probe_3p0nm,3.000000,1.370000,-1.228518079,-0.228518079,0.316036376,-1.544554455,0.000000000
probe_3p0nm,3.000000,1.390000,-0.931172020,0.068827980,0.692590356,-1.623762376,0.000000000
probe_3p0nm,3.000000,1.410000,-1.232648376,-0.232648376,0.450519941,-1.683168317,0.000000000
probe_3p0nm,3.000000,1.430000,-1.267593307,-0.267593307,0.524485901,-1.792079208,0.000000000
probe_3p0nm,3.000000,1.450000,-1.354266515,-0.354266515,0.477416653,-1.831683168,0.000000000
probe_3p0nm,3.000000,1.470000,-1.250227030,-0.250227030,0.571555149,-1.821782178,0.000000000
probe_3p0nm,3.000000,1.490000,-1.236778673,-0.236778673,0.585003505,-1.821782178,0.000000000
probe_3p0nm,3.000000,1.510000,-1.579341208,-0.579341208,0.262242950,-1.841584158,0.000000000
probe_3p0nm,3.000000,1.530000,-1.241650079,-0.241650079,0.679142000,-1.920792079,0.000000000
probe_3p0nm,3.000000,1.550000,-0.411399347,0.588600653,1.499491743,-1.910891089,0.000000000
probe_3p0nm,3.000000,1.570000,-0.074449327,0.925550673,1.876045723,-1.950495050,0.000000000
probe_3p0nm,3.000000,1.590000,-0.026268416,0.973731584,1.983632574,-2.009900990,0.000000000
probe_3p0nm,3.000000,1.610000,-0.691962059,0.308037941,1.317938931,-2.009900990,0.000000000
probe_3p0nm,3.000000,1.630000,-1.579183030,-0.579183030,0.450519941,-2.029702970,0.000000000
probe_3p0nm,3.000000,1.650000,-1.687140436,-0.687140436,0.322760554,-2.009900990,0.000000000
probe_3p0nm,3.000000,1.670000,-2.618624396,-1.618624396,-0.618624396,-2.000000000,0.000000000
probe_3p0nm,3.000000,1.690000,-2.184359069,-1.184359069,-0.154656099,-2.029702970,0.000000000
probe_3p0nm,3.000000,1.710000,-1.726373842,-0.726373842,0.342933089,-2.069306931,0.000000000
probe_3p0nm,3.000000,1.730000,-0.759203842,0.240796158,1.250697149,-2.009900990,0.000000000
probe_3p0nm,3.000000,1.750000,0.165185386,1.165185386,2.165185386,-2.000000000,0.000000000
probe_3p0nm,3.000000,1.770000,0.057969089,1.057969089,2.077771069,-2.019801980,0.000000000
probe_3p0nm,3.000000,1.790000,-0.608836218,0.391163782,1.351559822,-1.960396040,0.000000000
probe_3p0nm,3.000000,1.810000,-0.044375802,0.955624198,1.896218257,-1.940594059,0.000000000
probe_3p0nm,3.000000,1.830000,-1.604385149,-0.604385149,0.336208911,-1.940594059,0.000000000
probe_3p0nm,3.000000,1.850000,-1.840472495,-0.840472495,0.060517604,-1.900990099,0.000000000
probe_3p0nm,3.000000,1.870000,-1.585324277,-0.585324277,0.295863842,-1.881188119,0.000000000
probe_3p0nm,3.000000,1.890000,-1.138722257,-0.138722257,0.712762891,-1.851485149,0.000000000
probe_3p0nm,3.000000,1.910000,-1.277494297,-0.277494297,0.524485901,-1.801980198,0.000000000
probe_3p0nm,3.000000,1.930000,-1.573358139,-0.573358139,0.228622059,-1.801980198,0.000000000
probe_3p0nm,3.000000,1.950000,-0.272414931,0.727585069,1.519664277,-1.792079208,0.000000000
probe_3p0nm,3.000000,1.970000,-0.803254455,0.196745545,1.008626733,-1.811881188,0.000000000
probe_3p0nm,3.000000,1.990000,-0.858159545,0.141840455,0.894315703,-1.752475248,0.000000000
probe_3p0nm,3.000000,2.010000,-0.393237762,0.606762238,1.230524614,-1.623762376,0.000000000
probe_3p0nm,3.000000,2.030000,-1.025681069,-0.025681069,0.578279327,-1.603960396,0.000000000
probe_3p0nm,3.000000,2.050000,-0.727752079,0.272247921,0.806901386,-1.534653465,0.000000000
probe_3p0nm,3.000000,2.070000,-1.521575663,-0.521575663,-0.006724178,-1.514851485,0.000000000
probe_3p0nm,3.000000,2.090000,-1.521946218,-0.521946218,-0.026896713,-1.495049505,0.000000000
probe_3p0nm,3.000000,2.110000,-1.199556218,-0.199556218,0.275691307,-1.475247525,0.000000000
probe_3p0nm,3.000000,2.130000,-0.894903050,0.105096950,0.511037545,-1.405940594,0.000000000
probe_3p0nm,3.000000,2.150000,1.041660277,2.041660277,2.447600871,-1.405940594,0.000000000
probe_3p0nm,3.000000,2.170000,-0.180816119,0.819183881,1.116213584,-1.297029703,0.000000000
probe_3p0nm,3.000000,2.190000,-1.358288416,-0.358288416,-0.100862673,-1.257425743,0.000000000
probe_3p0nm,3.000000,2.210000,-1.224545960,-0.224545960,-0.006724178,-1.217821782,0.000000000
probe_3p0nm,3.000000,2.230000,-0.468631743,0.531368257,0.719487069,-1.188118812,0.000000000
probe_3p0nm,3.000000,2.250000,-1.518344653,-0.518344653,-0.369829802,-1.148514851,0.000000000
probe_3p0nm,3.000000,2.270000,-2.126697505,-1.126697505,-0.968281663,-1.158415842,0.000000000
probe_3p0nm,3.000000,2.290000,-1.480435287,-0.480435287,-0.282415485,-1.198019802,0.000000000
probe_3p0nm,3.000000,2.310000,-0.834173069,0.165826931,0.403450693,-1.237623762,0.000000000
probe_3p0nm,3.000000,2.330000,-0.053427287,0.946572713,1.223800436,-1.277227723,0.000000000
probe_3p0nm,3.000000,2.350000,-0.826337228,0.173662772,0.470692475,-1.297029703,0.000000000
probe_3p0nm,3.000000,2.370000,-0.934665188,0.065334812,0.322760554,-1.257425743,0.000000000
probe_3p0nm,3.000000,2.390000,-0.718379822,0.281620178,0.598451861,-1.316831683,0.000000000
probe_3p0nm,3.000000,2.410000,0.611154693,1.611154693,1.828976475,-1.217821782,0.000000000
probe_3p0nm,3.000000,2.430000,1.277218891,2.277218891,2.514842653,-1.237623762,0.000000000
probe_3p0nm,3.000000,2.450000,-0.232544396,0.767455604,0.995178376,-1.227722772,0.000000000
probe_3p0nm,3.000000,2.470000,-0.078629406,0.921370594,1.109489406,-1.188118812,0.000000000
probe_3p0nm,3.000000,2.490000,-2.420708574,-1.420708574,-1.163282832,-1.257425743,0.000000000
bulk_reference,5.000000,0.010000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000
bulk_reference,5.000000,0.030000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000
bulk_reference,5.000000,0.050000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000
bulk_reference,5.000000,0.070000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000
bulk_reference,5.000000,0.090000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000
bulk_reference,5.000000,0.110000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000
bulk_reference,5.000000,0.130000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000
bulk_reference,5.000000,0.150000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000
bulk_reference,5.000000,0.170000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000
bulk_reference,5.000000,0.190000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000
bulk_reference,5.000000,0.210000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000
bulk_reference,5.000000,0.230000,-0.578279327,0.421720673,-0.578279327,0.000000000,0.000000000
bulk_reference,5.000000,0.250000,-4.881753386,-3.881753386,-4.881753386,0.000000000,0.000000000
bulk_reference,5.000000,0.270000,-5.197789762,-4.197789762,-5.197789762,0.000000000,0.000000000
bulk_reference,5.000000,0.290000,-2.608981149,-1.608981149,-2.608981149,0.000000000,0.000000000
bulk_reference,5.000000,0.310000,-0.601628673,0.398371327,-0.591727683,-0.009900990,0.000000000
bulk_reference,5.000000,0.330000,0.450890495,1.450890495,0.470692475,-0.019801980,0.000000000
bulk_reference,5.000000,0.350000,0.975376396,1.975376396,0.995178376,-0.019801980,0.000000000
bulk_reference,5.000000,0.370000,0.968652218,1.968652218,0.988454198,-0.019801980,0.000000000
bulk_reference,5.000000,0.390000,0.850793822,1.850793822,0.860694812,-0.009900990,0.000000000
bulk_reference,5.000000,0.410000,0.124212020,1.124212020,0.114311030,0.009900990,0.000000000
bulk_reference,5.000000,0.430000,-1.001902554,-0.001902554,-1.001902554,0.000000000,0.000000000
bulk_reference,5.000000,0.450000,-2.309940495,-1.309940495,-2.319841485,0.009900990,0.000000000
bulk_reference,5.000000,0.470000,-2.629153683,-1.629153683,-2.629153683,0.000000000,0.000000000
bulk_reference,5.000000,0.490000,-2.396984257,-1.396984257,-2.387083267,-0.009900990,0.000000000
bulk_reference,5.000000,0.510000,-2.020059723,-1.020059723,-1.990356752,-0.029702970,0.000000000
bulk_reference,5.000000,0.530000,-1.370991248,-0.370991248,-1.331387287,-0.039603960,0.000000000
bulk_reference,5.000000,0.550000,-0.486576535,0.513423465,-0.437071584,-0.049504950,0.000000000
bulk_reference,5.000000,0.570000,0.075818733,1.075818733,0.174828634,-0.099009901,0.000000000
bulk_reference,5.000000,0.590000,-0.145708594,0.854291406,-0.026896713,-0.118811881,0.000000000
bulk_reference,5.000000,0.610000,-0.529357307,0.470642693,-0.430347406,-0.099009901,0.000000000
bulk_reference,5.000000,0.630000,-0.848570495,0.151429505,-0.739659604,-0.108910891,0.000000000
bulk_reference,5.000000,0.650000,-1.299460990,-0.299460990,-1.210352079,-0.089108911,0.000000000
bulk_reference,5.000000,0.670000,-1.770153465,-0.770153465,-1.681044554,-0.089108911,0.000000000
bulk_reference,5.000000,0.690000,-1.618674178,-0.618674178,-1.519664277,-0.099009901,0.000000000
bulk_reference,5.000000,0.710000,-0.966058337,0.033941663,-0.847246455,-0.118811881,0.000000000
bulk_reference,5.000000,0.730000,-0.821673782,0.178326218,-0.712762891,-0.108910891,0.000000000
bulk_reference,5.000000,0.750000,-0.610047446,0.389952554,-0.511037545,-0.099009901,0.000000000
bulk_reference,5.000000,0.770000,-1.127438614,-0.127438614,-1.008626733,-0.118811881,0.000000000
bulk_reference,5.000000,0.790000,-0.902363921,0.097636079,-0.793453030,-0.108910891,0.000000000
bulk_reference,5.000000,0.810000,-1.123891248,-0.123891248,-0.995178376,-0.128712871,0.000000000
bulk_reference,5.000000,0.830000,-0.471275406,0.528724594,-0.322760554,-0.148514851,0.000000000
bulk_reference,5.000000,0.850000,-0.605388416,0.394611584,-0.437071584,-0.168316832,0.000000000
bulk_reference,5.000000,0.870000,-1.475243109,-0.475243109,-1.257421327,-0.217821782,0.000000000
bulk_reference,5.000000,0.890000,-1.601890832,-0.601890832,-1.324663109,-0.277227723,0.000000000
bulk_reference,5.000000,0.910000,-1.779896277,-0.779896277,-1.492767564,-0.287128713,0.000000000
bulk_reference,5.000000,0.930000,-0.959546535,0.040453465,-0.672417822,-0.287128713,0.000000000
bulk_reference,5.000000,0.950000,-0.821145050,0.178854950,-0.504313366,-0.316831683,0.000000000
bulk_reference,5.000000,0.970000,-0.723088634,0.276911366,-0.376553980,-0.346534653,0.000000000
bulk_reference,5.000000,0.990000,-0.799860851,0.200139149,-0.423623228,-0.376237624,0.000000000
bulk_reference,5.000000,1.010000,-0.786041941,0.213958059,-0.390002337,-0.396039604,0.000000000
bulk_reference,5.000000,1.030000,-0.977495743,0.022504257,-0.571555149,-0.405940594,0.000000000
bulk_reference,5.000000,1.050000,-0.268280218,0.731719782,0.127759386,-0.396039604,0.000000000
bulk_reference,5.000000,1.070000,-0.459363465,0.540636535,-0.033620891,-0.425742574,0.000000000
bulk_reference,5.000000,1.090000,-1.507964713,-0.507964713,-1.062420158,-0.445544554,0.000000000
bulk_reference,5.000000,1.110000,-1.773013921,-0.773013921,-1.297766396,-0.475247525,0.000000000
bulk_reference,5.000000,1.130000,-1.853333505,-0.853333505,-1.358284000,-0.495049505,0.000000000
bulk_reference,5.000000,1.150000,-1.298032970,-0.298032970,-0.773280495,-0.524752475,0.000000000
bulk_reference,5.000000,1.170000,-0.672313842,0.327686158,-0.127759386,-0.544554455,0.000000000
bulk_reference,5.000000,1.190000,-0.887116990,0.112883010,-0.322760554,-0.564356436,0.000000000
bulk_reference,5.000000,1.210000,-1.015988040,-0.015988040,-0.511037545,-0.504950495,0.000000000
bulk_reference,5.000000,1.230000,-1.025518475,-0.025518475,-0.490865010,-0.534653465,0.000000000
bulk_reference,5.000000,1.250000,-0.631968772,0.368031228,-0.087414317,-0.544554455,0.000000000
bulk_reference,5.000000,1.270000,0.043996416,1.043996416,0.598451861,-0.554455446,0.000000000
bulk_reference,5.000000,1.290000,-0.366178455,0.633821545,0.188276990,-0.554455446,0.000000000
bulk_reference,5.000000,1.310000,-1.253399426,-0.253399426,-0.679142000,-0.574257426,0.000000000
bulk_reference,5.000000,1.330000,-0.795784752,0.204215248,-0.201725347,-0.594059406,0.000000000
bulk_reference,5.000000,1.350000,-1.434952238,-0.434952238,-0.860694812,-0.574257426,0.000000000
bulk_reference,5.000000,1.370000,-1.403767050,-0.403767050,-0.780004673,-0.623762376,0.000000000
bulk_reference,5.000000,1.390000,-1.537509505,-0.537509505,-0.874143168,-0.663366337,0.000000000
bulk_reference,5.000000,1.410000,-1.472703426,-0.472703426,-0.759832139,-0.712871287,0.000000000
bulk_reference,5.000000,1.430000,-1.812459703,-0.812459703,-1.109489406,-0.702970297,0.000000000
bulk_reference,5.000000,1.450000,-0.511516495,0.488483505,0.181552812,-0.693069307,0.000000000
bulk_reference,5.000000,1.470000,-0.503680653,0.496319347,0.248794594,-0.752475248,0.000000000
bulk_reference,5.000000,1.490000,-0.567004515,0.432995485,0.215173703,-0.782178218,0.000000000
bulk_reference,5.000000,1.510000,-1.390531069,-0.390531069,-0.598451861,-0.792079208,0.000000000
bulk_reference,5.000000,1.530000,-0.724096317,0.275903683,0.107586851,-0.831683168,0.000000000
bulk_reference,5.000000,1.550000,-0.388628515,0.611371485,0.403450693,-0.792079208,0.000000000
bulk_reference,5.000000,1.570000,-0.374809604,0.625190396,0.437071584,-0.811881188,0.000000000
bulk_reference,5.000000,1.590000,-0.685233465,0.314766535,0.067241782,-0.752475248,0.000000000
bulk_reference,5.000000,1.610000,-1.276590594,-0.276590594,-0.504313366,-0.772277228,0.000000000
bulk_reference,5.000000,1.630000,-1.470850653,-0.470850653,-0.658969465,-0.811881188,0.000000000
bulk_reference,5.000000,1.650000,-1.289297842,-0.289297842,-0.477416653,-0.811881188,0.000000000
bulk_reference,5.000000,1.670000,-1.096732376,-0.096732376,-0.235346238,-0.861386139,0.000000000
bulk_reference,5.000000,1.690000,-1.379518416,-0.379518416,-0.537934257,-0.841584158,0.000000000
bulk_reference,5.000000,1.710000,-0.222959762,0.777040238,0.618624396,-0.841584158,0.000000000
bulk_reference,5.000000,1.730000,-0.125273901,0.874726099,0.726211248,-0.851485149,0.000000000
bulk_reference,5.000000,1.750000,-0.615397802,0.384602198,0.275691307,-0.891089109,0.000000000
bulk_reference,5.000000,1.770000,-1.183035030,-0.183035030,-0.262242950,-0.920792079,0.000000000
bulk_reference,5.000000,1.790000,-1.128129941,-0.128129941,-0.147931921,-0.980198020,0.000000000
bulk_reference,5.000000,1.810000,-0.371104059,0.628895941,0.638796931,-1.009900990,0.000000000
bulk_reference,5.000000,1.830000,-1.218721069,-0.218721069,-0.228622059,-0.990099010,0.000000000
bulk_reference,5.000000,1.850000,-2.087251723,-1.087251723,-1.156558653,-0.930693069,0.000000000
bulk_reference,5.000000,1.870000,-1.026684337,-0.026684337,-0.195001168,-0.831683168,0.000000000
bulk_reference,5.000000,1.890000,-2.819233663,-1.819233663,-2.017253465,-0.801980198,0.000000000
bulk_reference,5.000000,1.910000,-1.330013465,-0.330013465,-0.537934257,-0.792079208,0.000000000
bulk_reference,5.000000,1.930000,-0.352201366,0.647798634,0.410174871,-0.762376238,0.000000000
bulk_reference,5.000000,1.950000,0.107849010,1.107849010,0.840522277,-0.732673267,0.000000000
bulk_reference,5.000000,1.970000,-0.410653822,0.589346178,0.282415485,-0.693069307,0.000000000
bulk_reference,5.000000,1.990000,-0.529994436,0.470005564,0.073965960,-0.603960396,0.000000000
bulk_reference,5.000000,2.010000,-1.001057465,-0.001057465,-0.416899050,-0.584158416,0.000000000
bulk_reference,5.000000,2.030000,-0.981255485,0.018744515,-0.416899050,-0.564356436,0.000000000
bulk_reference,5.000000,2.050000,-1.386558951,-0.386558951,-0.921212416,-0.465346535,0.000000000
bulk_reference,5.000000,2.070000,-1.425792356,-0.425792356,-0.901039881,-0.524752475,0.000000000
bulk_reference,5.000000,2.090000,-1.372369485,-0.372369485,-0.867418990,-0.504950495,0.000000000
bulk_reference,5.000000,2.110000,-1.487051069,-0.487051069,-1.001902554,-0.485148515,0.000000000
bulk_reference,5.000000,2.130000,-1.035790020,-0.035790020,-0.511037545,-0.524752475,0.000000000
bulk_reference,5.000000,2.150000,-0.438079267,0.561920733,0.047069248,-0.485148515,0.000000000
bulk_reference,5.000000,2.170000,0.246304693,1.246304693,0.652245287,-0.405940594,0.000000000
bulk_reference,5.000000,2.190000,-0.973207267,0.026792733,-0.517761723,-0.455445545,0.000000000
bulk_reference,5.000000,2.210000,-0.781012356,0.218987644,-0.295863842,-0.485148515,0.000000000
bulk_reference,5.000000,2.230000,-0.303966257,0.696033743,0.161380277,-0.465346535,0.000000000
bulk_reference,5.000000,2.250000,-0.521575663,0.478424337,-0.006724178,-0.514851485,0.000000000
bulk_reference,5.000000,2.270000,-2.144167762,-1.144167762,-1.560009347,-0.584158416,0.000000000
bulk_reference,5.000000,2.290000,-1.880072040,-0.880072040,-1.196903723,-0.683168317,0.000000000
bulk_reference,5.000000,2.310000,-1.768196713,-0.768196713,-1.035523446,-0.732673267,0.000000000
bulk_reference,5.000000,2.330000,0.749081644,1.749081644,1.432249960,-0.683168317,0.000000000
bulk_reference,5.000000,2.350000,0.098318574,1.098318574,0.860694812,-0.762376238,0.000000000
bulk_reference,5.000000,2.370000,-1.132788970,-0.132788970,-0.221897881,-0.910891089,0.000000000
bulk_reference,5.000000,2.390000,-2.614543881,-1.614543881,-1.654147842,-0.960396040,0.000000000
bulk_reference,5.000000,2.410000,-1.085561545,-0.085561545,0.013448356,-1.099009901,0.000000000
bulk_reference,5.000000,2.430000,-1.354528673,-0.354528673,-0.255518772,-1.099009901,0.000000000
bulk_reference,5.000000,2.450000,-2.198227762,-1.198227762,-1.089316871,-1.108910891,0.000000000
bulk_reference,5.000000,2.470000,-0.436493069,0.563506931,0.672417822,-1.108910891,0.000000000
bulk_reference,5.000000,2.490000,-0.993117644,0.006882356,0.195001168,-1.188118812,0.000000000
