lag_frames,lag_ps,lag_ns,n_time_origins,msd_nm2,sd_squared_displacement_nm2,descriptive_sem_nm2
1044,2088.0,2.088,1456,3.3059164606395903,2.0773453743564123,0.0544412414143061
1045,2090.0,2.09,1455,3.307231098298676,2.0779982433948616,0.05447706222779029
1046,2092.0,2.092,1454,3.3091745764916842,2.081139937517513,0.05457818388775711
1047,2094.0,2.094,1453,3.3111766546868466,2.084109999612246,0.05467487895272708
1048,2096.0,2.096,1452,3.313200069653786,2.085653255232186,0.05473420310656917
1049,2098.0,2.098,1451,3.3152812724317102,2.0864276973451346,0.054773391550547924
1050,2100.0,2.1,1450,3.317358128992079,2.0874658677859736,0.05481953936308028
1051,2102.0,2.102,1449,3.3190779612520394,2.0883781195872224,0.054862417606957835
1052,2104.0,2.104,1448,3.3208047329758847,2.0905118520113057,0.05493743178551092
1053,2106.0,2.106,1447,3.322533994273038,2.092344709701663,0.055004594795924205
1054,2108.0,2.108,1446,3.323455758088555,2.0937908904917695,0.055061642139211664
1055,2110.0,2.11,1445,3.3247803599338086,2.096010504668756,0.05513908199991739
1056,2112.0,2.112,1444,3.326627040242171,2.0984813359780032,0.05522319305205272
1057,2114.0,2.114,1443,3.3284755850986683,2.1014714821196105,0.05532103991068604
1058,2116.0,2.116,1442,3.329873928301034,2.10463714288394,0.055423583252864055
1059,2118.0,2.118,1441,3.331050547336453,2.1071252235630307,0.055508354791092895
1060,2120.0,2.12,1440,3.3328128274089623,2.110272607553318,0.05561056603109276
1061,2122.0,2.122,1439,3.3347747984768676,2.1145452110128224,0.05574251742053741
1062,2124.0,2.124,1438,3.33728746530972,2.1198743724186135,0.055902429372627634
1063,2126.0,2.126,1437,3.339201960778729,2.1239300733050586,0.05602886568583641
1064,2128.0,2.128,1436,3.3411675644480114,2.127557373519175,0.05614409174024383
1065,2130.0,2.13,1435,3.3439331677832187,2.1316449728355478,0.056271555932980125
1066,2132.0,2.132,1434,3.345923941813884,2.1341033476686833,0.056356092255063994
1067,2134.0,2.134,1433,3.347562458212129,2.136848473813916,0.05644826939741305
1068,2136.0,2.136,1432,3.348934303324825,2.140218663258499,0.05655703557239743
1069,2138.0,2.138,1431,3.3503846150918526,2.1450022585811914,0.05670324808456048
1070,2140.0,2.14,1430,3.3527317940177106,2.150062905524665,0.056856896167109386
1071,2142.0,2.142,1429,3.355106280077643,2.155602117325448,0.05702331842412662
1072,2144.0,2.144,1428,3.357153530215859,2.1608293789841397,0.057181609090020694
1073,2146.0,2.146,1427,3.3592753093047705,2.1654294309868685,0.0573234141132141
1074,2148.0,2.148,1426,3.36079134942943,2.169691829310246,0.057456384056489965
1075,2150.0,2.15,1425,3.362298842427441,2.1739215544228068,0.057588588811082884
1076,2152.0,2.152,1424,3.3635824060828083,2.178256244443538,0.05772367503051915
1077,2154.0,2.154,1423,3.3643855105929794,2.1818692948402294,0.05783973313632087
1078,2156.0,2.156,1422,3.365237559047337,2.185799798011692,0.05796429836860136
1079,2158.0,2.158,1421,3.3660766856194497,2.19048443704464,0.05810896404408193
1080,2160.0,2.16,1420,3.367226354318638,2.1934220294363507,0.05820737695380828
1081,2162.0,2.162,1419,3.3689655284661315,2.197945615012758,0.058347969128731164
1082,2164.0,2.164,1418,3.3712068421931893,2.2021461126809174,0.05848008775669544
1083,2166.0,2.166,1417,3.372893020193449,2.2051579839012825,0.058580730620010964
1084,2168.0,2.168,1416,3.3744301482068066,2.2092755026478827,0.05871083408161871
1085,2170.0,2.17,1415,3.376208783452858,2.2151773386899514,0.05888847122915541
1086,2172.0,2.172,1414,3.3781568690546315,2.222029519360802,0.05909151429320876
1087,2174.0,2.174,1413,3.379786372352087,2.228330035769123,0.059280032527086815
1088,2176.0,2.176,1412,3.3821375975866683,2.2350306156940807,0.05947933826681785
1089,2178.0,2.178,1411,3.3843943384602095,2.2404836998604747,0.05964558215684998
1090,2180.0,2.18,1410,3.3861525498271243,2.243773975650154,0.05975435325727293
1091,2182.0,2.182,1409,3.387669416410605,2.246664604837817,0.0598525622068011
1092,2184.0,2.184,1408,3.3895269665455046,2.250297017079851,0.0599706170067897
1093,2186.0,2.186,1407,3.391310093694138,2.2534530435849383,0.06007606301426293
1094,2188.0,2.188,1406,3.39286943800614,2.255372348939623,0.060148609419094674
1095,2190.0,2.19,1405,3.3943600189629675,2.2589419998353026,0.06026524383652734
1096,2192.0,2.192,1404,3.3958435957878246,2.261359793832612,0.06035122814591145
1097,2194.0,2.194,1403,3.3978377718644523,2.265050089920861,0.06047125404540237
1098,2196.0,2.196,1402,3.3999946606500764,2.2700347054933854,0.0606259406688758
1099,2198.0,2.198,1401,3.402924636722572,2.275332251338857,0.060789105806163035
1100,2200.0,2.2,1400,3.4056702764922338,2.280618321931839,0.06095208850477325
1101,2202.0,2.202,1399,3.4083157276223948,2.285679135005738,0.06110917302680858
1102,2204.0,2.204,1398,3.410849133503752,2.2896317548557326,0.06123673879298125
1103,2206.0,2.206,1397,3.413544321372064,2.293781885255857,0.061369688032888475
1104,2208.0,2.208,1396,3.4158787956727896,2.2977978192937063,0.061499148655502996
1105,2210.0,2.21,1395,3.4186572631028427,2.302280205820499,0.0616411987288216
1106,2212.0,2.212,1394,3.4209375795039736,2.307234071756181,0.061795986494463884
1107,2214.0,2.214,1393,3.4230151899453753,2.311450994621768,0.06193114823501239
1108,2216.0,2.216,1392,3.424655431911189,2.314326952505247,0.06203047338734573
1109,2218.0,2.218,1391,3.4261038287542505,2.316143879177884,0.062101482708573796
1110,2220.0,2.22,1390,3.4280823353483023,2.319426211460585,0.06221185636386122
1111,2222.0,2.222,1389,3.4299502034387257,2.3211169137345533,0.06227961129938944
1112,2224.0,2.224,1388,3.43176017318958,2.322278902596714,0.062333231693663504
1113,2226.0,2.226,1387,3.4337592448945973,2.3246322004373585,0.06241888675841814
1114,2228.0,2.228,1386,3.4358183041227783,2.327246403494871,0.0625116198293881
1115,2230.0,2.23,1385,3.43831768863973,2.328715816379871,0.06257366693034941
1116,2232.0,2.232,1384,3.441884015914415,2.3296383395279134,0.06262106651774332
1117,2234.0,2.234,1383,3.4448052302374395,2.330289558631704,0.0626612132078962
1118,2236.0,2.236,1382,3.447315334688436,2.330637384990307,0.06269323598398475
1119,2238.0,2.238,1381,3.450074422486157,2.331642779304416,0.06274298487337052
1120,2240.0,2.24,1380,3.4527346551936593,2.331483201767063,0.06276141803920066
1121,2242.0,2.242,1379,3.455371821581562,2.3309847424710837,0.06277074711192974
1122,2244.0,2.244,1378,3.4581516383693582,2.3307666413134926,0.06278764366956319
1123,2246.0,2.246,1377,3.461155681594176,2.3314751987990556,0.06282953273304863
1124,2248.0,2.248,1376,3.465205635891397,2.3332602690555135,0.06290048135441421
1125,2250.0,2.25,1375,3.4687177881464106,2.3346731621279404,0.0629614529921312
1126,2252.0,2.252,1374,3.472626629631746,2.337204356685888,0.06305264663847254
1127,2254.0,2.254,1373,3.4764507238727798,2.3399576538364344,0.06314990905499833
1128,2256.0,2.256,1372,3.4802824187145016,2.343306878380758,0.06326333924186289
1129,2258.0,2.258,1371,3.484711105098965,2.3470201331497353,0.06338669201487043
1130,2260.0,2.26,1370,3.489098882907051,2.35080136724453,0.06351197983574455
1131,2262.0,2.262,1369,3.493738667590519,2.3538154286006527,0.06361663320542305
1132,2264.0,2.264,1368,3.4986110980798553,2.356415776413364,0.06371018600412084
1133,2266.0,2.266,1367,3.5031212914840135,2.357887714695262,0.06377329587184281
1134,2268.0,2.268,1366,3.507596537409401,2.3586252716628096,0.0638165905312447
1135,2270.0,2.27,1365,3.5119760067196633,2.359227297839628,0.06385625709254619
1136,2272.0,2.272,1364,3.516532875815486,2.358762442830978,0.06386707386768861
1137,2274.0,2.274,1363,3.5212908561476985,2.3596560811864493,0.06391470392219323
1138,2276.0,2.276,1362,3.5260344587974424,2.3604808803688497,0.06396051224557059
1139,2278.0,2.278,1361,3.5312237614478303,2.3615801346287966,0.06401380231101733
1140,2280.0,2.28,1360,3.536636892815033,2.3643030122720714,0.06411116685927604
1141,2282.0,2.282,1359,3.5424193474342967,2.3686428313194208,0.06425247330262622
1142,2284.0,2.284,1358,3.547624931021909,2.371614569147884,0.06435676784494455
1143,2286.0,2.286,1357,3.5516925118407667,2.3730596610520673,0.06441970520922037
1144,2288.0,2.288,1356,3.5554279380131995,2.3733718672677644,0.0644519327671208
1145,2290.0,2.29,1355,3.559584431415863,2.3749777668510865,0.06451933771754544
1146,2292.0,2.292,1354,3.5632610242653033,2.375110746972594,0.06454677268764475
1147,2294.0,2.294,1353,3.5670673670295865,2.3758085430841995,0.0645895920247567
1148,2296.0,2.296,1352,3.5707280114647357,2.3741258568426833,0.06456771126014554
1149,2298.0,2.298,1351,3.5747251295053,2.372072822064791,0.06453574726031604
1150,2300.0,2.3,1350,3.5782131741323515,2.3691345615374115,0.06447967564176679
1151,2302.0,2.302,1349,3.5818975364897256,2.3665941115418154,0.06443440236506133
1152,2304.0,2.304,1348,3.5850679450866623,2.363555432184474,0.06437553422905716
1153,2306.0,2.306,1347,3.5882408469476603,2.360575689570309,0.06431823710652924
1154,2308.0,2.308,1346,3.5922605339596196,2.3573249085140455,0.06425351861192076
1155,2310.0,2.31,1345,3.5958358443010794,2.3539421943364016,0.06418516345419006
1156,2312.0,2.312,1344,3.5985797849617494,2.3496086609436992,0.06409083060891865
1157,2314.0,2.314,1343,3.6016993448541177,2.3454388510858366,0.0640009040108741
1158,2316.0,2.316,1342,3.6046650232529744,2.342538412375208,0.06394557003082647
1159,2318.0,2.318,1341,3.6075507548055876,2.340471577081484,0.06391296750042305
1160,2320.0,2.32,1340,3.6109652609590484,2.338636816275504,0.06388668932932828
1161,2322.0,2.322,1339,3.6148735096579894,2.338329462077693,0.06390214158534784
1162,2324.0,2.324,1338,3.6186922416741316,2.3382184199647447,0.0639229811435827
1163,2326.0,2.326,1337,3.622963257050226,2.338189524773951,0.06394609181187261
1164,2328.0,2.328,1336,3.627263699135277,2.3370974519492043,0.06394014147268914
1165,2330.0,2.33,1335,3.63161110642756,2.3346513295393514,0.06389713661663675
1166,2332.0,2.332,1334,3.635919085160222,2.3316439344240965,0.06383874125685657
1167,2334.0,2.334,1333,3.6401204600847987,2.329946240457813,0.06381618320518191
1168,2336.0,2.336,1332,3.6441683177828863,2.329218701115866,0.063820199279358
1169,2338.0,2.338,1331,3.648681671728902,2.3288340501402836,0.06383362597784326
1170,2340.0,2.34,1330,3.6532325781664747,2.3295850719468416,0.06387821240947301
1171,2342.0,2.342,1329,3.658064463459732,2.3298259844823583,0.06390884873437473
1172,2344.0,2.344,1328,3.663145315867051,2.3305316508257934,0.06395227050886115
1173,2346.0,2.346,1327,3.666924479848828,2.3273114090325575,0.06388796237718965
1174,2348.0,2.348,1326,3.67140774233354,2.324506987575229,0.06383503399444891
1175,2350.0,2.35,1325,3.6754300702273235,2.3220938562204614,0.06379282432644572
1176,2352.0,2.352,1324,3.6801694594054206,2.318565915051833,0.06371995413301157
1177,2354.0,2.354,1323,3.6847374385761476,2.315463971527868,0.06365874986954737
1178,2356.0,2.356,1322,3.6894991407382416,2.3110933180368156,0.06356261475473388
1179,2358.0,2.358,1321,3.6941953501883207,2.3058278283023124,0.06344179575587988
1180,2360.0,2.36,1320,3.6986238109145266,2.300823714906778,0.06332808850139467
1181,2362.0,2.362,1319,3.703875088309189,2.297093165822975,0.06324937115163314
1182,2364.0,2.364,1318,3.708391684003866,2.2925269395519163,0.06314758448933011
1183,2366.0,2.366,1317,3.7125735628901624,2.2889633600943706,0.0630733580199823
1184,2368.0,2.368,1316,3.716587075044008,2.2842136364096333,0.06296638713942451
1185,2370.0,2.37,1315,3.721037918673404,2.2814280742900865,0.06291350848530686
1186,2372.0,2.372,1314,3.725362306773041,2.2786746961351594,0.06286148655768897
1187,2374.0,2.374,1313,3.7297843690152597,2.2757970085811414,0.06280600351787993
1188,2376.0,2.376,1312,3.7336575866902573,2.271204872115069,0.06270315501407343
1189,2378.0,2.378,1311,3.7373386606650594,2.2679686637523067,0.06263768577663649
1190,2380.0,2.38,1310,3.7416732137547495,2.265855714586986,0.06260321016649227
1191,2382.0,2.382,1309,3.7463360377089483,2.2657271785178734,0.06262356553756387
1192,2384.0,2.384,1308,3.750979080428999,2.263704596188536,0.06259157510652555
1193,2386.0,2.386,1307,3.7557870870752823,2.262686281698487,0.06258734804831062
1194,2388.0,2.388,1306,3.760504225104659,2.260664682997165,0.0625553648129729
1195,2390.0,2.39,1305,3.7654277298191037,2.2602336779119665,0.06256739678792761
1196,2392.0,2.392,1304,3.7710027696350092,2.2591024340922865,0.06256005585630203
1197,2394.0,2.394,1303,3.776155603264108,2.2570691042485898,0.06252772794815761
1198,2396.0,2.396,1302,3.781870625628397,2.2552963244016806,0.06250260523516271
1199,2398.0,2.398,1301,3.787685262496994,2.253965264881113,0.06248971884871447
1200,2400.0,2.4,1300,3.793410702982191,2.252178114002973,0.06246418208858078
1201,2402.0,2.402,1299,3.7983531859025144,2.2486642938524453,0.06239072730228319
1202,2404.0,2.404,1298,3.803603305402572,2.2445767200591704,0.0623012998763277
1203,2406.0,2.406,1297,3.809022493815665,2.240368253756392,0.06220845594520661
1204,2408.0,2.408,1296,3.814256042225699,2.236769442101078,0.06213248450280773
1205,2410.0,2.41,1295,3.819240113602204,2.232577611489993,0.062039984561747766
1206,2412.0,2.412,1294,3.8246277489708462,2.2295203926074336,0.06197896375596372
1207,2414.0,2.414,1293,3.830136628470198,2.225627168568419,0.06189465574255555
1208,2416.0,2.416,1292,3.8359813969821004,2.223098701898045,0.06184826032515608
1209,2418.0,2.418,1291,3.841964714534153,2.222224769646271,0.061847886453273125
1210,2420.0,2.42,1290,3.847245102462858,2.2200347637156677,0.06181087905113857
1211,2422.0,2.422,1289,3.8527004287444244,2.217782652843297,0.061772122424337446
1212,2424.0,2.424,1288,3.8583054335153917,2.2171473260985457,0.06177839494522102
1213,2426.0,2.426,1287,3.8631812325226034,2.217439894595185,0.0618105464842063
1214,2428.0,2.428,1286,3.867963414207302,2.217284008698115,0.061830226941441496
1215,2430.0,2.43,1285,3.8728472375836187,2.2157726308475523,0.061812118688971664
1216,2432.0,2.432,1284,3.8780066193379854,2.214486615267542,0.061800294948831234
1217,2434.0,2.434,1283,3.882817306519737,2.2128268260921518,0.06177803630339474
1218,2436.0,2.436,1282,3.8878409130222726,2.2107928128423286,0.061745317969847544
1219,2438.0,2.438,1281,3.8933380940270768,2.2110649889877325,0.061777018289182965
1220,2440.0,2.44,1280,3.8981918580273396,2.209898489346001,0.06176854056939691
1221,2442.0,2.442,1279,3.9040800133449554,2.2107291849924087,0.061815910776741714
1222,2444.0,2.444,1278,3.9094270340346853,2.2111814435821526,0.061852741575523486
1223,2446.0,2.446,1277,3.9150874753605986,2.2115117116679435,0.061886196934863205
1224,2448.0,2.448,1276,3.920669016553319,2.2093723422597056,0.06185055141721019
1225,2450.0,2.45,1275,3.925988690156013,2.2084101961802025,0.06184785630151056
1226,2452.0,2.452,1274,3.9310440056360867,2.207066226745999,0.06183447119763432
1227,2454.0,2.454,1273,3.935680099052587,2.204330482948915,0.06178207702626498
1228,2456.0,2.456,1272,3.9408873105388063,2.203409631223691,0.0617805382624233
1229,2458.0,2.458,1271,3.94608505633588,2.2037963316087983,0.06181568419837298
1230,2460.0,2.46,1270,3.9514708824426132,2.203225102716669,0.06182398722383294
1231,2462.0,2.462,1269,3.9571202741070675,2.2037890518227576,0.06186417278726326
1232,2464.0,2.464,1268,3.962780007505872,2.2029935451987734,0.061866222317757825
1233,2466.0,2.466,1267,3.96804757276595,2.200806337587269,0.06182918481079971
1234,2468.0,2.468,1266,3.973865122560209,2.2010273385261168,0.061859810324987365
1235,2470.0,2.47,1265,3.9799823648574697,2.2014077461673267,0.06189495158355039
1236,2472.0,2.472,1264,3.9864526196823005,2.2041143129623544,0.06199555864429552
1237,2474.0,2.474,1263,3.9926766731621455,2.2061179221592537,0.06207647498221168
1238,2476.0,2.476,1262,3.9983135147396447,2.208305110720354,0.06216263280796412
1239,2478.0,2.478,1261,4.004707656300936,2.2108127810711444,0.06225789366426658
1240,2480.0,2.48,1260,4.010612299121714,2.2118568109648042,0.06231200648790508
1241,2482.0,2.482,1259,4.016749651579066,2.2113862980895678,0.06232348774104612
1242,2484.0,2.484,1258,4.022709085429654,2.210017814486038,0.06230967039009381
1243,2486.0,2.486,1257,4.028252636973293,2.2081175554138825,0.06228085295506673
1244,2488.0,2.488,1256,4.033723156811196,2.206785107570233,0.062268044164239034
1245,2490.0,2.49,1255,4.039045239035517,2.204372743314755,0.06222475130104825
1246,2492.0,2.492,1254,4.043494478817916,2.2016220751185354,0.06217188040134343
1247,2494.0,2.494,1253,4.048793966732811,2.200089895674303,0.06215339999488615
1248,2496.0,2.496,1252,4.0541191993491825,2.1999878380943794,0.06217533236808963
1249,2498.0,2.498,1251,4.059142636350816,2.2003913886102504,0.062211587226078446
1250,2500.0,2.5,1250,4.064300180711069,2.2011509845449577,0.0622579515034874
